model_id,iuid,weight
2051668,HK_20_F0000147JJ,0.200700
2051668,HK_20_F0GBR04D2K,0.147700
2051668,HK_20_F0GBR04MRF,0.035000
2051668,HK_20_F0GBR04MRX,0.260600
2051668,HK_20_F0HKG05BUU,0.035000
2051669,HK_20_0P0000VHMZ,0.153100
2051669,HK_20_F00000MC3V,0.147100
2051669,HK_20_F0000147JJ,0.187800
2051669,HK_20_F0GBR04D2K,0.138200
2051669,HK_20_F0GBR04MRF,0.065000
2051669,HK_20_F0GBR04MRX,0.243800
2051669,HK_20_F0HKG05BUU,0.065000
2051670,HK_20_0P0000VHMZ,0.153100
2051670,HK_20_F00000MC3V,0.147100
2051670,HK_20_F0000147JJ,0.187800
2051670,HK_20_F0GBR04D2K,0.138200
2051670,HK_20_F0GBR04MRF,0.065000
2051670,HK_20_F0GBR04MRX,0.243800
2051670,HK_20_F0HKG05BUU,0.065000
2051671,HK_20_0P0000VHMZ,0.153100
2051671,HK_20_F00000MC3V,0.147100
2051671,HK_20_F0000147JJ,0.187800
2051671,HK_20_F0GBR04D2K,0.138200
2051671,HK_20_F0GBR04MRF,0.065000
2051671,HK_20_F0GBR04MRX,0.243800
2051671,HK_20_F0HKG05BUU,0.065000
2051672,HK_20_0P0000VHMZ,0.153100
2051672,HK_20_F00000MC3V,0.147100
2051672,HK_20_F0000147JJ,0.187800
2051672,HK_20_F0GBR04D2K,0.138200
2051672,HK_20_F0GBR04MRF,0.065000
2051672,HK_20_F0GBR04MRX,0.243800
2051672,HK_20_F0HKG05BUU,0.065000
2051673,HK_20_0P0000VHMZ,0.153100
2051673,HK_20_F00000MC3V,0.147100
2051673,HK_20_F0000147JJ,0.187800
2051673,HK_20_F0GBR04D2K,0.138200
2051673,HK_20_F0GBR04MRF,0.065000
2051673,HK_20_F0GBR04MRX,0.243800
2051673,HK_20_F0HKG05BUU,0.065000
2051674,HK_20_0P0000VHMZ,0.153100
2051674,HK_20_F00000MC3V,0.147100
2051674,HK_20_F0000147JJ,0.187800
2051674,HK_20_F0GBR04D2K,0.138200
2051674,HK_20_F0GBR04MRF,0.065000
2051674,HK_20_F0GBR04MRX,0.243800
2051674,HK_20_F0HKG05BUU,0.065000
2051675,HK_20_0P0000VHMZ,0.153100
2051675,HK_20_F00000MC3V,0.147100
2051675,HK_20_F0000147JJ,0.187800
2051675,HK_20_F0GBR04D2K,0.138200
2051675,HK_20_F0GBR04MRF,0.065000
2051675,HK_20_F0GBR04MRX,0.243800
2051675,HK_20_F0HKG05BUU,0.065000
2051676,HK_20_0P0000VHMZ,0.153100
2051676,HK_20_F00000MC3V,0.147100
2051676,HK_20_F0000147JJ,0.187800
2051676,HK_20_F0GBR04D2K,0.138200
2051676,HK_20_F0GBR04MRF,0.065000
2051676,HK_20_F0GBR04MRX,0.243800
2051676,HK_20_F0HKG05BUU,0.065000
2051677,HK_20_0P0000VHMZ,0.153100
2051677,HK_20_F00000MC3V,0.147100
2051677,HK_20_F0000147JJ,0.187800
2051677,HK_20_F0GBR04D2K,0.138200
2051677,HK_20_F0GBR04MRF,0.065000
2051677,HK_20_F0GBR04MRX,0.243800
2051677,HK_20_F0HKG05BUU,0.065000
2051678,HK_20_0P0000VHMZ,0.153100
2051678,HK_20_F00000MC3V,0.147100
2051678,HK_20_F0000147JJ,0.187800
2051678,HK_20_F0GBR04D2K,0.138200
2051678,HK_20_F0GBR04MRF,0.065000
2051678,HK_20_F0GBR04MRX,0.243800
2051678,HK_20_F0HKG05BUU,0.065000
2051679,HK_20_0P0000VHMZ,0.153100
2051679,HK_20_F00000MC3V,0.147100
2051679,HK_20_F0000147JJ,0.187800
2051679,HK_20_F0GBR04D2K,0.138200
2051679,HK_20_F0GBR04MRF,0.065000
2051679,HK_20_F0GBR04MRX,0.243800
2051679,HK_20_F0HKG05BUU,0.065000
2051680,HK_20_0P0000VHMZ,0.153100
2051680,HK_20_F00000MC3V,0.147100
2051680,HK_20_F0000147JJ,0.187800
2051680,HK_20_F0GBR04D2K,0.138200
2051680,HK_20_F0GBR04MRF,0.065000
2051680,HK_20_F0GBR04MRX,0.243800
2051680,HK_20_F0HKG05BUU,0.065000
2051681,HK_20_0P0000VHMZ,0.153100
2051681,HK_20_F00000MC3V,0.147100
2051681,HK_20_F0000147JJ,0.187800
2051681,HK_20_F0GBR04D2K,0.138200
2051681,HK_20_F0GBR04MRF,0.065000
2051681,HK_20_F0GBR04MRX,0.243800
2051681,HK_20_F0HKG05BUU,0.065000
2051682,HK_20_0P0000VHMZ,0.153100
2051682,HK_20_F00000MC3V,0.147100
2051682,HK_20_F0000147JJ,0.187800
2051682,HK_20_F0GBR04D2K,0.138200
2051682,HK_20_F0GBR04MRF,0.065000
2051682,HK_20_F0GBR04MRX,0.243800
2051682,HK_20_F0HKG05BUU,0.065000
2051683,HK_20_0P0000VHMZ,0.153100
2051683,HK_20_F00000MC3V,0.147100
2051683,HK_20_F0000147JJ,0.187800
2051683,HK_20_F0GBR04D2K,0.138200
2051683,HK_20_F0GBR04MRF,0.065000
2051683,HK_20_F0GBR04MRX,0.243800
2051683,HK_20_F0HKG05BUU,0.065000
2051684,HK_20_0P0000VHMZ,0.153100
2051684,HK_20_F00000MC3V,0.147100
2051684,HK_20_F0000147JJ,0.187800
2051684,HK_20_F0GBR04D2K,0.138200
2051684,HK_20_F0GBR04MRF,0.065000
2051684,HK_20_F0GBR04MRX,0.243800
2051684,HK_20_F0HKG05BUU,0.065000
2051685,HK_20_0P0000VHMZ,0.153100
2051685,HK_20_F00000MC3V,0.147100
2051685,HK_20_F0000147JJ,0.187800
2051685,HK_20_F0GBR04D2K,0.138200
2051685,HK_20_F0GBR04MRF,0.065000
2051685,HK_20_F0GBR04MRX,0.243800
2051685,HK_20_F0HKG05BUU,0.065000
2051686,HK_20_0P0000VHMZ,0.153100
2051686,HK_20_F00000MC3V,0.147100
2051686,HK_20_F0000147JJ,0.187800
2051686,HK_20_F0GBR04D2K,0.138200
2051686,HK_20_F0GBR04MRF,0.065000
2051686,HK_20_F0GBR04MRX,0.243800
2051686,HK_20_F0HKG05BUU,0.065000
2051687,HK_20_0P0000VHMZ,0.153100
2051687,HK_20_F00000MC3V,0.147100
2051687,HK_20_F0000147JJ,0.187800
2051687,HK_20_F0GBR04D2K,0.138200
2051687,HK_20_F0GBR04MRF,0.065000
2051687,HK_20_F0GBR04MRX,0.243800
2051687,HK_20_F0HKG05BUU,0.065000
2051688,HK_20_0P0000VHMZ,0.153100
2051688,HK_20_F00000MC3V,0.147100
2051688,HK_20_F0000147JJ,0.187800
2051688,HK_20_F0GBR04D2K,0.138200
2051688,HK_20_F0GBR04MRF,0.065000
2051688,HK_20_F0GBR04MRX,0.243800
2051688,HK_20_F0HKG05BUU,0.065000
2051689,HK_20_0P0000VHMZ,0.153100
2051689,HK_20_F00000MC3V,0.147100
2051689,HK_20_F0000147JJ,0.187800
2051689,HK_20_F0GBR04D2K,0.138200
2051689,HK_20_F0GBR04MRF,0.065000
2051689,HK_20_F0GBR04MRX,0.243800
2051689,HK_20_F0HKG05BUU,0.065000
2051690,HK_20_0P0000VHMZ,0.153100
2051690,HK_20_F00000MC3V,0.147100
2051690,HK_20_F0000147JJ,0.187800
2051690,HK_20_F0GBR04D2K,0.138200
2051690,HK_20_F0GBR04MRF,0.065000
2051690,HK_20_F0GBR04MRX,0.243800
2051690,HK_20_F0HKG05BUU,0.065000
2051691,HK_20_0P0000VHMZ,0.153100
2051691,HK_20_F00000MC3V,0.147100
2051691,HK_20_F0000147JJ,0.187800
2051691,HK_20_F0GBR04D2K,0.138200
2051691,HK_20_F0GBR04MRF,0.065000
2051691,HK_20_F0GBR04MRX,0.243800
2051691,HK_20_F0HKG05BUU,0.065000
2051692,HK_20_0P0000VHMZ,0.153100
2051692,HK_20_F00000MC3V,0.147100
2051692,HK_20_F0000147JJ,0.187800
2051692,HK_20_F0GBR04D2K,0.138200
2051692,HK_20_F0GBR04MRF,0.065000
2051692,HK_20_F0GBR04MRX,0.243800
2051692,HK_20_F0HKG05BUU,0.065000
2051693,HK_20_0P0000VHMZ,0.153100
2051693,HK_20_F00000MC3V,0.147100
2051693,HK_20_F0000147JJ,0.187800
2051693,HK_20_F0GBR04D2K,0.138200
2051693,HK_20_F0GBR04MRF,0.065000
2051693,HK_20_F0GBR04MRX,0.243800
2051693,HK_20_F0HKG05BUU,0.065000
2051694,HK_20_0P0000VHMZ,0.146100
2051694,HK_20_F00000JP5X,0.030600
2051694,HK_20_F00000MC3V,0.140400
2051694,HK_20_F0000147JJ,0.179100
2051694,HK_20_F0GBR04D2K,0.131800
2051694,HK_20_F0GBR04MRF,0.105400
2051694,HK_20_F0GBR04MRX,0.232600
2051694,HK_20_F0HKG05BUU,0.034000
2051695,HK_20_0P0000VHMZ,0.146100
2051695,HK_20_F00000JP5X,0.025900
2051695,HK_20_F00000MC3V,0.140400
2051695,HK_20_F0000147JJ,0.179100
2051695,HK_20_F0GBR04D2K,0.131800
2051695,HK_20_F0GBR04MRF,0.089100
2051695,HK_20_F0GBR04MRX,0.232600
2051695,HK_20_F0GBR053E5,0.025000
2051695,HK_20_F0HKG05BUU,0.030000
2051696,HK_20_0P0000VHMZ,0.146100
2051696,HK_20_F00000JP5X,0.025900
2051696,HK_20_F00000MC3V,0.140400
2051696,HK_20_F0000147JJ,0.179100
2051696,HK_20_F0GBR04D2K,0.131800
2051696,HK_20_F0GBR04MRF,0.089100
2051696,HK_20_F0GBR04MRX,0.232600
2051696,HK_20_F0GBR053DP,0.025000
2051696,HK_20_F0HKG05BUU,0.030000
2051697,HK_20_0P0000VHMZ,0.146100
2051697,HK_20_F00000JP5X,0.025900
2051697,HK_20_F00000MC3V,0.140400
2051697,HK_20_F00000TX82,0.025000
2051697,HK_20_F0000147JJ,0.179100
2051697,HK_20_F0GBR04D2K,0.131800
2051697,HK_20_F0GBR04MRF,0.089100
2051697,HK_20_F0GBR04MRX,0.232600
2051697,HK_20_F0HKG05BUU,0.030000
2051698,HK_20_0P0000VHMZ,0.146100
2051698,HK_20_F00000JP5X,0.025900
2051698,HK_20_F00000MC3V,0.140400
2051698,HK_20_F00000VTAH,0.025000
2051698,HK_20_F0000147JJ,0.179100
2051698,HK_20_F0GBR04D2K,0.131800
2051698,HK_20_F0GBR04MRF,0.089100
2051698,HK_20_F0GBR04MRX,0.232600
2051698,HK_20_F0HKG05BUU,0.030000
2051699,HK_20_0P0000VHMZ,0.146100
2051699,HK_20_F00000JP5X,0.025900
2051699,HK_20_F00000MC3V,0.140400
2051699,HK_20_F0000147JJ,0.179100
2051699,HK_20_F0GBR04D2K,0.131800
2051699,HK_20_F0GBR04MRF,0.114100
2051699,HK_20_F0GBR04MRX,0.232600
2051699,HK_20_F0HKG05BUU,0.030000
2051700,HK_20_0P0000VHMZ,0.146100
2051700,HK_20_F00000JP5X,0.025000
2051700,HK_20_F00000MC3V,0.140400
2051700,HK_20_F0000147JJ,0.179100
2051700,HK_20_F0GBR04D2K,0.131800
2051700,HK_20_F0GBR04MRF,0.094700
2051700,HK_20_F0GBR04MRX,0.232600
2051700,HK_20_F0GBR053E5,0.025000
2051700,HK_20_F0HKG05BUU,0.025300
2051701,HK_20_0P0000VHMZ,0.146100
2051701,HK_20_F00000JP5X,0.025000
2051701,HK_20_F00000MC3V,0.140400
2051701,HK_20_F0000147JJ,0.179100
2051701,HK_20_F0GBR04D2K,0.131800
2051701,HK_20_F0GBR04MRF,0.094700
2051701,HK_20_F0GBR04MRX,0.232600
2051701,HK_20_F0GBR053DP,0.025000
2051701,HK_20_F0HKG05BUU,0.025300
2051702,HK_20_0P0000VHMZ,0.146100
2051702,HK_20_F00000JP5X,0.025000
2051702,HK_20_F00000MC3V,0.140400
2051702,HK_20_F00000TX82,0.025000
2051702,HK_20_F0000147JJ,0.179100
2051702,HK_20_F0GBR04D2K,0.131800
2051702,HK_20_F0GBR04MRF,0.094700
2051702,HK_20_F0GBR04MRX,0.232600
2051702,HK_20_F0HKG05BUU,0.025300
2051703,HK_20_0P0000VHMZ,0.146100
2051703,HK_20_F00000JP5X,0.025000
2051703,HK_20_F00000MC3V,0.140400
2051703,HK_20_F00000VTAH,0.025000
2051703,HK_20_F0000147JJ,0.179100
2051703,HK_20_F0GBR04D2K,0.131800
2051703,HK_20_F0GBR04MRF,0.094700
2051703,HK_20_F0GBR04MRX,0.232600
2051703,HK_20_F0HKG05BUU,0.025300
2051704,HK_20_0P0000VHMZ,0.146100
2051704,HK_20_F00000JP5X,0.050900
2051704,HK_20_F00000MC3V,0.140400
2051704,HK_20_F0000147JJ,0.179100
2051704,HK_20_F0GBR04D2K,0.131800
2051704,HK_20_F0GBR04MRF,0.089100
2051704,HK_20_F0GBR04MRX,0.232600
2051704,HK_20_F0HKG05BUU,0.030000
2051705,HK_20_0P0000VHMZ,0.146100
2051705,HK_20_F00000JP5X,0.045300
2051705,HK_20_F00000MC3V,0.140400
2051705,HK_20_F0000147JJ,0.179100
2051705,HK_20_F0GBR04D2K,0.131800
2051705,HK_20_F0GBR04MRF,0.069700
2051705,HK_20_F0GBR04MRX,0.232600
2051705,HK_20_F0GBR053E5,0.025000
2051705,HK_20_F0HKG05BUU,0.030000
2051706,HK_20_0P0000VHMZ,0.146100
2051706,HK_20_F00000JP5X,0.045300
2051706,HK_20_F00000MC3V,0.140400
2051706,HK_20_F0000147JJ,0.179100
2051706,HK_20_F0GBR04D2K,0.131800
2051706,HK_20_F0GBR04MRF,0.069700
2051706,HK_20_F0GBR04MRX,0.232600
2051706,HK_20_F0GBR053DP,0.025000
2051706,HK_20_F0HKG05BUU,0.030000
2051707,HK_20_0P0000VHMZ,0.146100
2051707,HK_20_F00000JP5X,0.045300
2051707,HK_20_F00000MC3V,0.140400
2051707,HK_20_F00000TX82,0.025000
2051707,HK_20_F0000147JJ,0.179100
2051707,HK_20_F0GBR04D2K,0.131800
2051707,HK_20_F0GBR04MRF,0.069700
2051707,HK_20_F0GBR04MRX,0.232600
2051707,HK_20_F0HKG05BUU,0.030000
2051708,HK_20_0P0000VHMZ,0.146100
2051708,HK_20_F00000JP5X,0.045300
2051708,HK_20_F00000MC3V,0.140400
2051708,HK_20_F00000VTAH,0.025000
2051708,HK_20_F0000147JJ,0.179100
2051708,HK_20_F0GBR04D2K,0.131800
2051708,HK_20_F0GBR04MRF,0.069700
2051708,HK_20_F0GBR04MRX,0.232600
2051708,HK_20_F0HKG05BUU,0.030000
2051709,HK_20_0P0000VHMZ,0.146100
2051709,HK_20_F00000JP5X,0.025900
2051709,HK_20_F00000MC3V,0.140400
2051709,HK_20_F0000147JJ,0.179100
2051709,HK_20_F0GBR04D2K,0.131800
2051709,HK_20_F0GBR04MRF,0.089100
2051709,HK_20_F0GBR04MRX,0.232600
2051709,HK_20_F0HKG05BUU,0.030000
2051709,HK_20_F0HKG070CK,0.025000
2051710,HK_20_0P0000VHMZ,0.146100
2051710,HK_20_F00000JP5X,0.025000
2051710,HK_20_F00000MC3V,0.140400
2051710,HK_20_F0000147JJ,0.179100
2051710,HK_20_F0GBR04D2K,0.131800
2051710,HK_20_F0GBR04MRF,0.067400
2051710,HK_20_F0GBR04MRX,0.232600
2051710,HK_20_F0GBR053E5,0.025000
2051710,HK_20_F0HKG05BUU,0.027600
2051710,HK_20_F0HKG070CK,0.025000
2051711,HK_20_0P0000VHMZ,0.146100
2051711,HK_20_F00000JP5X,0.025000
2051711,HK_20_F00000MC3V,0.140400
2051711,HK_20_F0000147JJ,0.179100
2051711,HK_20_F0GBR04D2K,0.131800
2051711,HK_20_F0GBR04MRF,0.067400
2051711,HK_20_F0GBR04MRX,0.232600
2051711,HK_20_F0GBR053DP,0.025000
2051711,HK_20_F0HKG05BUU,0.027600
2051711,HK_20_F0HKG070CK,0.025000
2051712,HK_20_0P0000VHMZ,0.146100
2051712,HK_20_F00000JP5X,0.025000
2051712,HK_20_F00000MC3V,0.140400
2051712,HK_20_F00000TX82,0.025000
2051712,HK_20_F0000147JJ,0.179100
2051712,HK_20_F0GBR04D2K,0.131800
2051712,HK_20_F0GBR04MRF,0.067400
2051712,HK_20_F0GBR04MRX,0.232600
2051712,HK_20_F0HKG05BUU,0.027600
2051712,HK_20_F0HKG070CK,0.025000
2051713,HK_20_0P0000VHMZ,0.146100
2051713,HK_20_F00000JP5X,0.025000
2051713,HK_20_F00000MC3V,0.140400
2051713,HK_20_F00000VTAH,0.025000
2051713,HK_20_F0000147JJ,0.179100
2051713,HK_20_F0GBR04D2K,0.131800
2051713,HK_20_F0GBR04MRF,0.067400
2051713,HK_20_F0GBR04MRX,0.232600
2051713,HK_20_F0HKG05BUU,0.027600
2051713,HK_20_F0HKG070CK,0.025000
2051714,HK_20_0P0000VHMZ,0.146100
2051714,HK_20_F0000002PO,0.025000
2051714,HK_20_F00000JP5X,0.025900
2051714,HK_20_F00000MC3V,0.140400
2051714,HK_20_F0000147JJ,0.179100
2051714,HK_20_F0GBR04D2K,0.131800
2051714,HK_20_F0GBR04MRF,0.089100
2051714,HK_20_F0GBR04MRX,0.232600
2051714,HK_20_F0HKG05BUU,0.030000
2051715,HK_20_0P0000VHMZ,0.146100
2051715,HK_20_F0000002PO,0.025000
2051715,HK_20_F00000JP5X,0.025000
2051715,HK_20_F00000MC3V,0.140400
2051715,HK_20_F0000147JJ,0.179100
2051715,HK_20_F0GBR04D2K,0.131800
2051715,HK_20_F0GBR04MRF,0.067400
2051715,HK_20_F0GBR04MRX,0.232600
2051715,HK_20_F0GBR053E5,0.025000
2051715,HK_20_F0HKG05BUU,0.027600
2051716,HK_20_0P0000VHMZ,0.146100
2051716,HK_20_F0000002PO,0.025000
2051716,HK_20_F00000JP5X,0.025000
2051716,HK_20_F00000MC3V,0.140400
2051716,HK_20_F0000147JJ,0.179100
2051716,HK_20_F0GBR04D2K,0.131800
2051716,HK_20_F0GBR04MRF,0.067400
2051716,HK_20_F0GBR04MRX,0.232600
2051716,HK_20_F0GBR053DP,0.025000
2051716,HK_20_F0HKG05BUU,0.027600
2051717,HK_20_0P0000VHMZ,0.146100
2051717,HK_20_F0000002PO,0.025000
2051717,HK_20_F00000JP5X,0.025000
2051717,HK_20_F00000MC3V,0.140400
2051717,HK_20_F00000TX82,0.025000
2051717,HK_20_F0000147JJ,0.179100
2051717,HK_20_F0GBR04D2K,0.131800
2051717,HK_20_F0GBR04MRF,0.067400
2051717,HK_20_F0GBR04MRX,0.232600
2051717,HK_20_F0HKG05BUU,0.027600
2051718,HK_20_0P0000VHMZ,0.146100
2051718,HK_20_F0000002PO,0.025000
2051718,HK_20_F00000JP5X,0.025000
2051718,HK_20_F00000MC3V,0.140400
2051718,HK_20_F00000VTAH,0.025000
2051718,HK_20_F0000147JJ,0.179100
2051718,HK_20_F0GBR04D2K,0.131800
2051718,HK_20_F0GBR04MRF,0.067400
2051718,HK_20_F0GBR04MRX,0.232600
2051718,HK_20_F0HKG05BUU,0.027600
2051719,HK_20_0P0000VHMZ,0.135500
2051719,HK_20_F00000JP5X,0.041500
2051719,HK_20_F00000MC3V,0.130200
2051719,HK_20_F0000147JJ,0.166200
2051719,HK_20_F0GBR04D2K,0.122300
2051719,HK_20_F0GBR04MRF,0.142500
2051719,HK_20_F0GBR04MRX,0.215800
2051719,HK_20_F0HKG05BUU,0.046000
2051720,HK_20_0P0000VHMZ,0.135500
2051720,HK_20_F00000JP5X,0.036900
2051720,HK_20_F00000MC3V,0.130200
2051720,HK_20_F0000147JJ,0.166200
2051720,HK_20_F0GBR04D2K,0.122300
2051720,HK_20_F0GBR04MRF,0.127100
2051720,HK_20_F0GBR04MRX,0.215800
2051720,HK_20_F0GBR053E5,0.025000
2051720,HK_20_F0HKG05BUU,0.041000
2051721,HK_20_0P0000VHMZ,0.135500
2051721,HK_20_F00000JP5X,0.036900
