model_id,iuid,weight
192554,CN_20_001469,0.045000
192554,CN_20_003358,0.143000
192554,CN_20_003745,0.039000
192554,CN_20_110007,0.079000
192554,CN_20_110022,0.039000
192554,CN_20_110030,0.210000
192554,CN_20_202307,0.059000
192555,CN_20_000205,0.220000
192555,CN_20_000711,0.027000
192555,CN_20_001050,0.140000
192555,CN_20_001469,0.027000
192555,CN_20_003358,0.143000
192555,CN_20_003745,0.061000
192555,CN_20_110007,0.079000
192555,CN_20_110022,0.034000
192555,CN_20_110030,0.210000
192555,CN_20_202307,0.059000
192556,CN_20_000205,0.209000
192556,CN_20_000711,0.029000
192556,CN_20_001050,0.146000
192556,CN_20_001469,0.027000
192556,CN_20_003358,0.136000
192556,CN_20_003745,0.050000
192556,CN_20_110007,0.077000
192556,CN_20_110022,0.050000
192556,CN_20_110030,0.218000
192556,CN_20_202307,0.058000
192557,CN_20_000205,0.209000
192557,CN_20_000711,0.047000
192557,CN_20_001050,0.146000
192557,CN_20_001469,0.027000
192557,CN_20_003358,0.136000
192557,CN_20_003745,0.041000
192557,CN_20_110007,0.077000
192557,CN_20_110022,0.041000
192557,CN_20_110030,0.218000
192557,CN_20_202307,0.058000
192558,CN_20_000205,0.209000
192558,CN_20_000711,0.026000
192558,CN_20_001050,0.146000
192558,CN_20_001469,0.027000
192558,CN_20_003358,0.136000
192558,CN_20_003745,0.037000
192558,CN_20_110007,0.077000
192558,CN_20_110022,0.065000
192558,CN_20_110030,0.219000
192558,CN_20_202307,0.058000
192559,CN_20_000205,0.209000
192559,CN_20_000711,0.027000
192559,CN_20_001050,0.146000
192559,CN_20_001469,0.046000
192559,CN_20_003358,0.136000
192559,CN_20_003745,0.041000
192559,CN_20_110007,0.077000
192559,CN_20_110022,0.041000
192559,CN_20_110030,0.219000
192559,CN_20_202307,0.058000
192560,CN_20_000205,0.209000
192560,CN_20_000711,0.026000
192560,CN_20_001050,0.146000
192560,CN_20_001469,0.027000
192560,CN_20_003358,0.136000
192560,CN_20_003745,0.065000
192560,CN_20_110007,0.077000
192560,CN_20_110022,0.037000
192560,CN_20_110030,0.219000
192560,CN_20_202307,0.058000
192561,CN_20_000205,0.199000
192561,CN_20_000711,0.030000
192561,CN_20_001050,0.151000
192561,CN_20_001469,0.027000
192561,CN_20_003358,0.130000
192561,CN_20_003745,0.052000
192561,CN_20_110007,0.074000
192561,CN_20_110022,0.052000
192561,CN_20_110030,0.228000
192561,CN_20_202307,0.057000
192562,CN_20_000205,0.199000
192562,CN_20_000711,0.049000
192562,CN_20_001050,0.151000
192562,CN_20_001469,0.027000
192562,CN_20_003358,0.130000
192562,CN_20_003745,0.043000
192562,CN_20_110007,0.074000
192562,CN_20_110022,0.043000
192562,CN_20_110030,0.227000
192562,CN_20_202307,0.057000
192563,CN_20_000205,0.199000
