dist_key,dist_type,dist_value,model_id
现金等价物,700,21.490000,192507
企业债券,700,12.020000,192507
大市值股票,800,16.670000,192507
中市值股票,800,4.810000,192507
债券,800,70.290000,192507
货币市场,800,7.710000,192507
小市值股票,800,0.520000,192507
科技,300,13.730000,192508
通信服务,300,0.400000,192508
能源,300,0.790000,192508
必需消费品,300,20.360000,192508
非必需消费品,300,12.030000,192508
房地产,300,2.570000,192508
医疗保健,300,5.490000,192508
原材料,300,7.810000,192508
金融,300,20.130000,192508
工业,300,14.000000,192508
公用事业,300,2.690000,192508
国债,700,66.490000,192508
现金等价物,700,21.490000,192508
企业债券,700,12.020000,192508
大市值股票,800,16.670000,192508
中市值股票,800,4.810000,192508
债券,800,70.290000,192508
货币市场,800,7.710000,192508
小市值股票,800,0.520000,192508
科技,300,13.730000,192509
通信服务,300,0.400000,192509
能源,300,0.790000,192509
必需消费品,300,20.360000,192509
非必需消费品,300,12.030000,192509
房地产,300,2.570000,192509
医疗保健,300,5.490000,192509
原材料,300,7.810000,192509
金融,300,20.130000,192509
工业,300,14.000000,192509
公用事业,300,2.690000,192509
国债,700,66.490000,192509
现金等价物,700,21.490000,192509
企业债券,700,12.020000,192509
大市值股票,800,16.670000,192509
中市值股票,800,4.810000,192509
债券,800,70.290000,192509
货币市场,800,7.710000,192509
小市值股票,800,0.520000,192509
科技,300,13.730000,192510
通信服务,300,0.400000,192510
能源,300,0.790000,192510
必需消费品,300,20.360000,192510
非必需消费品,300,12.030000,192510
房地产,300,2.570000,192510
医疗保健,300,5.490000,192510
原材料,300,7.810000,192510
金融,300,20.130000,192510
工业,300,14.000000,192510
公用事业,300,2.690000,192510
国债,700,66.490000,192510
现金等价物,700,21.490000,192510
企业债券,700,12.020000,192510
大市值股票,800,16.670000,192510
中市值股票,800,4.810000,192510
债券,800,70.290000,192510
货币市场,800,7.710000,192510
小市值股票,800,0.520000,192510
科技,300,13.690000,192511
通信服务,300,0.400000,192511
能源,300,0.760000,192511
必需消费品,300,20.510000,192511
非必需消费品,300,12.070000,192511
房地产,300,2.560000,192511
医疗保健,300,5.510000,192511
原材料,300,7.730000,192511
金融,300,20.070000,192511
工业,300,14.010000,192511
公用事业,300,2.690000,192511
国债,700,65.870000,192511
现金等价物,700,22.130000,192511
企业债券,700,12.000000,192511
大市值股票,800,18.190000,192511
中市值股票,800,5.240000,192511
债券,800,68.290000,192511
货币市场,800,7.710000,192511
小市值股票,800,0.570000,192511
科技,300,13.690000,192512
通信服务,300,0.400000,192512
能源,300,0.760000,192512
必需消费品,300,20.510000,192512
非必需消费品,300,12.070000,192512
房地产,300,2.560000,192512
医疗保健,300,5.510000,192512
原材料,300,7.730000,192512
金融,300,20.070000,192512
工业,300,14.010000,192512
公用事业,300,2.690000,192512
国债,700,65.870000,192512
现金等价物,700,22.130000,192512
企业债券,700,12.000000,192512
大市值股票,800,18.190000,192512
中市值股票,800,5.240000,192512
债券,800,68.290000,192512
货币市场,800,7.710000,192512
小市值股票,800,0.570000,192512
科技,300,13.690000,192513
通信服务,300,0.400000,192513
能源,300,0.760000,192513
必需消费品,300,20.510000,192513
非必需消费品,300,12.070000,192513
房地产,300,2.560000,192513
医疗保健,300,5.510000,192513
原材料,300,7.730000,192513
金融,300,20.070000,192513
工业,300,14.010000,192513
公用事业,300,2.690000,192513
国债,700,65.870000,192513
现金等价物,700,22.130000,192513
企业债券,700,12.000000,192513
大市值股票,800,18.190000,192513
中市值股票,800,5.240000,192513
债券,800,68.290000,192513
货币市场,800,7.710000,192513
小市值股票,800,0.570000,192513
科技,300,13.690000,192514
通信服务,300,0.400000,192514
能源,300,0.760000,192514
必需消费品,300,20.510000,192514
非必需消费品,300,12.070000,192514
房地产,300,2.560000,192514
医疗保健,300,5.510000,192514
原材料,300,7.730000,192514
金融,300,20.070000,192514
工业,300,14.010000,192514
公用事业,300,2.690000,192514
国债,700,65.870000,192514
现金等价物,700,22.130000,192514
企业债券,700,12.000000,192514
大市值股票,800,18.190000,192514
中市值股票,800,5.240000,192514
债券,800,68.290000,192514
货币市场,800,7.710000,192514
小市值股票,800,0.570000,192514
科技,300,13.690000,192515
通信服务,300,0.400000,192515
能源,300,0.760000,192515
必需消费品,300,20.510000,192515
非必需消费品,300,12.070000,192515
房地产,300,2.560000,192515
医疗保健,300,5.510000,192515
原材料,300,7.730000,192515
金融,300,20.070000,192515
工业,300,14.010000,192515
公用事业,300,2.690000,192515
国债,700,65.870000,192515
现金等价物,700,22.130000,192515
企业债券,700,12.000000,192515
大市值股票,800,18.190000,192515
中市值股票,800,5.240000,192515
债券,800,68.290000,192515
货币市场,800,7.710000,192515
小市值股票,800,0.570000,192515
科技,300,15.710000,192516
通信服务,300,0.380000,192516
能源,300,0.600000,192516
必需消费品,300,12.110000,192516
非必需消费品,300,8.420000,192516
房地产,300,3.530000,192516
医疗保健,300,13.920000,192516
原材料,300,6.930000,192516
金融,300,24.140000,192516
工业,300,11.750000,192516
公用事业,300,2.510000,192516
国债,700,61.800000,192516
现金等价物,700,26.310000,192516
企业债券,700,11.890000,192516
大市值股票,800,25.910000,192516
中市值股票,800,9.250000,192516
债券,800,57.490000,192516
货币市场,800,6.520000,192516
小市值股票,800,0.830000,192516
科技,300,15.740000,192517
通信服务,300,0.380000,192517
能源,300,0.590000,192517
必需消费品,300,12.050000,192517
非必需消费品,300,8.390000,192517
房地产,300,3.540000,192517
医疗保健,300,13.920000,192517
原材料,300,6.920000,192517
金融,300,24.220000,192517
工业,300,11.740000,192517
公用事业,300,2.510000,192517
国债,700,61.800000,192517
现金等价物,700,26.320000,192517
企业债券,700,11.880000,192517
大市值股票,800,25.910000,192517
中市值股票,800,9.260000,192517
债券,800,57.490000,192517
货币市场,800,6.510000,192517
小市值股票,800,0.830000,192517
科技,300,15.750000,192518
通信服务,300,0.380000,192518
能源,300,0.600000,192518
必需消费品,300,12.170000,192518
非必需消费品,300,8.420000,192518
房地产,300,3.540000,192518
医疗保健,300,13.730000,192518
原材料,300,6.920000,192518
金融,300,24.220000,192518
工业,300,11.760000,192518
公用事业,300,2.510000,192518
国债,700,61.790000,192518
现金等价物,700,26.330000,192518
企业债券,700,11.880000,192518
大市值股票,800,25.950000,192518
中市值股票,800,9.220000,192518
债券,800,57.490000,192518
货币市场,800,6.510000,192518
小市值股票,800,0.830000,192518
