dist_key,dist_type,dist_value,model_id
Others,200,8.600000,193721
USA,200,40.300000,193721
Singapore,200,1.050000,193721
Hong Kong,200,1.530000,193721
Japan,200,7.190000,193721
Philippines,200,0.940000,193721
Thailand,200,0.780000,193721
Switzerland,200,1.600000,193721
India,200,0.700000,193721
Spain,200,3.140000,193721
Canada,200,1.930000,193721
Netherlands,200,0.960000,193721
South Korea,200,2.200000,193721
China,200,7.810000,193721
UK,200,5.560000,193721
Italy,200,2.300000,193721
Mexico,200,0.330000,193721
France,200,3.050000,193721
Australia,200,2.280000,193721
Germany,200,5.930000,193721
Indonesia,200,1.820000,193721
Communication Services,300,9.110000,193721
Utilities,300,1.000000,193721
Financial Services,300,10.420000,193721
Basic Materials,300,3.290000,193721
Energy,300,1.240000,193721
Technology,300,17.490000,193721
Real Estate,300,0.210000,193721
Healthcare,300,31.890000,193721
Consumer Defensive,300,4.280000,193721
Industrials,300,9.050000,193721
Consumer Cyclical,300,12.020000,193721
Investment Grade Bond,500,96.840000,193721
High Yield Bond,500,3.160000,193721
Others,200,8.540000,193726
USA,200,40.190000,193726
Singapore,200,1.050000,193726
Hong Kong,200,1.530000,193726
Japan,200,7.370000,193726
Philippines,200,0.940000,193726
Thailand,200,0.780000,193726
Switzerland,200,1.340000,193726
India,200,0.700000,193726
Spain,200,3.130000,193726
Canada,200,1.930000,193726
Netherlands,200,0.940000,193726
South Korea,200,2.200000,193726
China,200,7.980000,193726
UK,200,5.510000,193726
Italy,200,2.300000,193726
Mexico,200,0.330000,193726
France,200,3.180000,193726
Australia,200,2.280000,193726
Germany,200,5.960000,193726
Indonesia,200,1.820000,193726
Communication Services,300,11.240000,193726
Utilities,300,1.000000,193726
Financial Services,300,10.550000,193726
Basic Materials,300,3.200000,193726
Energy,300,1.240000,193726
Technology,300,18.530000,193726
Real Estate,300,0.210000,193726
Healthcare,300,15.610000,193726
Consumer Defensive,300,5.620000,193726
Industrials,300,9.230000,193726
Consumer Cyclical,300,23.570000,193726
Investment Grade Bond,500,96.840000,193726
High Yield Bond,500,3.160000,193726
Others,200,8.670000,193731
USA,200,40.260000,193731
Singapore,200,1.050000,193731
Hong Kong,200,1.530000,193731
Japan,200,7.270000,193731
Philippines,200,0.940000,193731
Thailand,200,0.780000,193731
Switzerland,200,1.340000,193731
India,200,0.700000,193731
Spain,200,3.130000,193731
Canada,200,1.930000,193731
Netherlands,200,0.940000,193731
South Korea,200,2.410000,193731
China,200,7.810000,193731
UK,200,5.600000,193731
Italy,200,2.300000,193731
Mexico,200,0.330000,193731
France,200,2.940000,193731
Australia,200,2.230000,193731
Germany,200,6.030000,193731
Indonesia,200,1.810000,193731
Communication Services,300,10.790000,193731
Utilities,300,1.000000,193731
Financial Services,300,10.890000,193731
Basic Materials,300,3.310000,193731
Energy,300,1.230000,193731
Technology,300,29.980000,193731
Real Estate,300,0.210000,193731
Healthcare,300,14.930000,193731
Consumer Defensive,300,4.260000,193731
Industrials,300,9.950000,193731
Consumer Cyclical,300,13.450000,193731
Investment Grade Bond,500,96.840000,193731
High Yield Bond,500,3.160000,193731
Others,200,8.220000,193712
USA,200,40.290000,193712
Singapore,200,1.060000,193712
Hong Kong,200,1.880000,193712
Japan,200,7.090000,193712
Philippines,200,0.940000,193712
Thailand,200,0.810000,193712
Switzerland,200,1.090000,193712
India,200,1.050000,193712
Spain,200,3.080000,193712
Canada,200,1.930000,193712
Netherlands,200,0.770000,193712
South Korea,200,2.560000,193712
China,200,9.040000,193712
UK,200,4.980000,193712
Italy,200,2.220000,193712
Mexico,200,0.330000,193712
France,200,2.620000,193712
Australia,200,2.230000,193712
Germany,200,5.860000,193712
Indonesia,200,1.950000,193712
Communication Services,300,12.460000,193712
Utilities,300,0.810000,193712
Financial Services,300,14.120000,193712
Basic Materials,300,2.640000,193712
Energy,300,0.980000,193712
Technology,300,22.630000,193712
Real Estate,300,0.560000,193712
Healthcare,300,16.730000,193712
Consumer Defensive,300,5.220000,193712
Industrials,300,8.080000,193712
Consumer Cyclical,300,15.770000,193712
Investment Grade Bond,500,96.840000,193712
High Yield Bond,500,3.160000,193712
Others,200,8.480000,193717
USA,200,39.650000,193717
Singapore,200,1.040000,193717
Hong Kong,200,1.880000,193717
Japan,200,7.100000,193717
Philippines,200,0.940000,193717
Thailand,200,0.810000,193717
Switzerland,200,0.990000,193717
India,200,1.210000,193717
Spain,200,3.200000,193717
Canada,200,1.980000,193717
Netherlands,200,0.650000,193717
South Korea,200,2.560000,193717
China,200,9.140000,193717
UK,200,4.970000,193717
Italy,200,2.290000,193717
Mexico,200,0.400000,193717
France,200,2.630000,193717
Australia,200,2.230000,193717
Germany,200,5.850000,193717
Indonesia,200,2.000000,193717
Communication Services,300,10.140000,193717
Utilities,300,0.730000,193717
Financial Services,300,27.630000,193717
Basic Materials,300,2.110000,193717
Energy,300,0.880000,193717
Technology,300,20.900000,193717
Real Estate,300,0.560000,193717
Healthcare,300,12.900000,193717
Consumer Defensive,300,4.300000,193717
Industrials,300,6.620000,193717
Consumer Cyclical,300,13.230000,193717
Investment Grade Bond,500,96.840000,193717
High Yield Bond,500,3.160000,193717
Others,200,8.110000,193722
USA,200,40.210000,193722
Singapore,200,1.050000,193722
Hong Kong,200,1.890000,193722
Japan,200,7.200000,193722
Philippines,200,0.940000,193722
Thailand,200,0.810000,193722
Switzerland,200,1.250000,193722
India,200,1.050000,193722
Spain,200,3.070000,193722
Canada,200,1.930000,193722
Netherlands,200,0.660000,193722
South Korea,200,2.560000,193722
China,200,9.180000,193722
UK,200,4.830000,193722
Italy,200,2.200000,193722
Mexico,200,0.330000,193722
France,200,2.600000,193722
Australia,200,2.280000,193722
Germany,200,5.900000,193722
Indonesia,200,1.950000,193722
Communication Services,300,10.170000,193722
Utilities,300,0.730000,193722
Financial Services,300,12.620000,193722
Basic Materials,300,2.210000,193722
Energy,300,0.890000,193722
Technology,300,18.690000,193722
Real Estate,300,0.560000,193722
Healthcare,300,29.900000,193722
Consumer Defensive,300,4.320000,193722
Industrials,300,6.640000,193722
Consumer Cyclical,300,13.270000,193722
Investment Grade Bond,500,96.840000,193722
High Yield Bond,500,3.160000,193722
Others,200,8.020000,193727
USA,200,40.100000,193727
Singapore,200,1.050000,193727
Hong Kong,200,1.890000,193727
Japan,200,7.380000,193727
Philippines,200,0.940000,193727
Thailand,200,0.810000,193727
Switzerland,200,0.990000,193727
India,200,1.050000,193727
Spain,200,3.060000,193727
Canada,200,1.930000,193727
Netherlands,200,0.650000,193727
South Korea,200,2.570000,193727
China,200,9.360000,193727
UK,200,4.780000,193727
Italy,200,2.200000,193727
Mexico,200,0.330000,193727
France,200,2.740000,193727
Australia,200,2.280000,193727
Germany,200,5.920000,193727
Indonesia,200,1.950000,193727
Communication Services,300,12.310000,193727
Utilities,300,0.730000,193727
Financial Services,300,12.750000,193727
Basic Materials,300,2.110000,193727
Energy,300,0.890000,193727
Technology,300,19.730000,193727
Real Estate,300,0.560000,193727
Healthcare,300,13.550000,193727
Consumer Defensive,300,5.670000,193727
Industrials,300,6.830000,193727
Consumer Cyclical,300,24.870000,193727
Investment Grade Bond,500,96.840000,193727
High Yield Bond,500,3.160000,193727
Others,200,8.180000,193732
USA,200,40.170000,193732
Singapore,200,1.040000,193732
Hong Kong,200,1.880000,193732
Japan,200,7.280000,193732
Philippines,200,0.940000,193732
Thailand,200,0.810000,193732
Switzerland,200,0.990000,193732
India,200,1.050000,193732
Spain,200,3.060000,193732
Canada,200,1.930000,193732
Netherlands,200,0.650000,193732
South Korea,200,2.770000,193732
China,200,9.180000,193732
UK,200,4.880000,193732
Italy,200,2.190000,193732
Mexico,200,0.330000,193732
France,200,2.490000,193732
Australia,200,2.230000,193732
Germany,200,6.000000,193732
Indonesia,200,1.950000,193732
Communication Services,300,11.850000,193732
Utilities,300,0.730000,193732
Financial Services,300,13.080000,193732
Basic Materials,300,2.230000,193732
Energy,300,0.880000,193732
Technology,300,31.240000,193732
Real Estate,300,0.560000,193732
Healthcare,300,12.870000,193732
Consumer Defensive,300,4.300000,193732
Industrials,300,7.560000,193732
Consumer Cyclical,300,14.700000,193732
Investment Grade Bond,500,96.840000,193732
High Yield Bond,500,3.160000,193732
Others,200,9.020000,193713
USA,200,40.260000,193713
Singapore,200,1.010000,193713
Hong Kong,200,1.600000,193713
Japan,200,7.090000,193713
Philippines,200,0.940000,193713
Thailand,200,0.780000,193713
Switzerland,200,1.090000,193713
India,200,0.700000,193713
Spain,200,3.080000,193713
Canada,200,1.930000,193713
Netherlands,200,0.760000,193713
South Korea,200,2.810000,193713
China,200,8.860000,193713
UK,200,4.970000,193713
Italy,200,2.220000,193713
Mexico,200,0.370000,193713
France,200,2.610000,193713
Australia,200,2.230000,193713
Germany,200,5.860000,193713
Indonesia,200,1.810000,193713
Communication Services,300,12.270000,193713
Utilities,300,0.810000,193713
Financial Services,300,13.800000,193713
Basic Materials,300,3.850000,193713
Energy,300,1.780000,193713
Technology,300,22.000000,193713
Real Estate,300,0.390000,193713
Healthcare,300,16.650000,193713
Consumer Defensive,300,4.870000,193713
Industrials,300,7.680000,193713
Consumer Cyclical,300,15.900000,193713
Investment Grade Bond,500,96.840000,193713
High Yield Bond,500,3.160000,193713
Others,200,9.250000,193718
USA,200,39.630000,193718
Singapore,200,0.990000,193718
Hong Kong,200,1.600000,193718
Japan,200,7.090000,193718
Philippines,200,0.940000,193718
Thailand,200,0.780000,193718
Switzerland,200,0.990000,193718
India,200,0.860000,193718
Spain,200,3.200000,193718
Canada,200,1.980000,193718
Netherlands,200,0.650000,193718
South Korea,200,2.810000,193718
China,200,8.950000,193718
UK,200,4.970000,193718
Italy,200,2.290000,193718
Mexico,200,0.440000,193718
France,200,2.630000,193718
Australia,200,2.230000,193718
Germany,200,5.850000,193718
Indonesia,200,1.870000,193718
Communication Services,300,9.960000,193718
Utilities,300,0.730000,193718
Financial Services,300,27.260000,193718
Basic Materials,300,3.330000,193718
Energy,300,1.680000,193718
Technology,300,20.280000,193718
Real Estate,300,0.390000,193718
Healthcare,300,12.820000,193718
Consumer Defensive,300,3.950000,193718
Industrials,300,6.230000,193718
Consumer Cyclical,300,13.370000,193718
Investment Grade Bond,500,96.840000,193718
High Yield Bond,500,3.160000,193718
Others,200,8.900000,193723
USA,200,40.180000,193723
Singapore,200,0.990000,193723
Hong Kong,200,1.600000,193723
Japan,200,7.200000,193723
Philippines,200,0.940000,193723
Thailand,200,0.780000,193723
Switzerland,200,1.250000,193723
India,200,0.700000,193723
Spain,200,3.070000,193723
Canada,200,1.930000,193723
Netherlands,200,0.660000,193723
South Korea,200,2.820000,193723
China,200,9.000000,193723
UK,200,4.830000,193723
Italy,200,2.190000,193723
Mexico,200,0.370000,193723
France,200,2.600000,193723
Australia,200,2.280000,193723
Germany,200,5.890000,193723
Indonesia,200,1.820000,193723
Communication Services,300,9.990000,193723
Utilities,300,0.730000,193723
Financial Services,300,12.310000,193723
Basic Materials,300,3.440000,193723
Energy,300,1.690000,193723
Technology,300,18.050000,193723
Real Estate,300,0.390000,193723
Healthcare,300,29.770000,193723
Consumer Defensive,300,3.970000,193723
Industrials,300,6.250000,193723
Consumer Cyclical,300,13.410000,193723
Investment Grade Bond,500,96.840000,193723
High Yield Bond,500,3.160000,193723
Others,200,8.830000,193728
USA,200,40.070000,193728
Singapore,200,0.990000,193728
Hong Kong,200,1.600000,193728
Japan,200,7.370000,193728
Philippines,200,0.940000,193728
Thailand,200,0.780000,193728
Switzerland,200,0.990000,193728
India,200,0.700000,193728
Spain,200,3.060000,193728
Canada,200,1.930000,193728
Netherlands,200,0.650000,193728
South Korea,200,2.820000,193728
China,200,9.170000,193728
UK,200,4.780000,193728
Italy,200,2.190000,193728
Mexico,200,0.370000,193728
France,200,2.740000,193728
Australia,200,2.280000,193728
Germany,200,5.920000,193728
Indonesia,200,1.820000,193728
Communication Services,300,12.120000,193728
Utilities,300,0.730000,193728
Financial Services,300,12.430000,193728
Basic Materials,300,3.340000,193728
Energy,300,1.690000,193728
Technology,300,19.120000,193728
Real Estate,300,0.390000,193728
Healthcare,300,13.470000,193728
Consumer Defensive,300,5.310000,193728
Industrials,300,6.430000,193728
Consumer Cyclical,300,24.970000,193728
Investment Grade Bond,500,96.840000,193728
High Yield Bond,500,3.160000,193728
Others,200,8.960000,193733
USA,200,40.150000,193733
Singapore,200,0.990000,193733
Hong Kong,200,1.600000,193733
Japan,200,7.270000,193733
Philippines,200,0.940000,193733
Thailand,200,0.780000,193733
Switzerland,200,0.990000,193733
India,200,0.700000,193733
Spain,200,3.060000,193733
Canada,200,1.930000,193733
Netherlands,200,0.650000,193733
South Korea,200,3.020000,193733
China,200,9.000000,193733
UK,200,4.870000,193733
Italy,200,2.190000,193733
Mexico,200,0.370000,193733
France,200,2.490000,193733
Australia,200,2.230000,193733
Germany,200,6.000000,193733
Indonesia,200,1.810000,193733
Communication Services,300,11.660000,193733
Utilities,300,0.730000,193733
Financial Services,300,12.770000,193733
Basic Materials,300,3.450000,193733
Energy,300,1.680000,193733
Technology,300,30.570000,193733
Real Estate,300,0.390000,193733
Healthcare,300,12.800000,193733
Consumer Defensive,300,3.950000,193733
Industrials,300,7.160000,193733
Consumer Cyclical,300,14.840000,193733
Investment Grade Bond,500,96.840000,193733
High Yield Bond,500,3.160000,193733
Others,200,7.990000,193734
USA,200,44.630000,193734
Singapore,200,0.980000,193734
Hong Kong,200,1.420000,193734
Japan,200,6.680000,193734
Philippines,200,0.870000,193734
Thailand,200,0.720000,193734
Switzerland,200,1.330000,193734
India,200,0.670000,193734
Spain,200,2.910000,193734
Canada,200,1.780000,193734
Netherlands,200,1.040000,193734
South Korea,200,2.060000,193734
China,200,7.180000,193734
UK,200,5.230000,193734
Italy,200,2.140000,193734
Mexico,200,0.310000,193734
France,200,2.820000,193734
Australia,200,2.070000,193734
Germany,200,5.490000,193734
Indonesia,200,1.680000,193734
Communication Services,300,12.450000,193734
Utilities,300,0.940000,193734
Financial Services,300,11.080000,193734
Basic Materials,300,3.180000,193734
Energy,300,1.150000,193734
Technology,300,22.080000,193734
Real Estate,300,0.240000,193734
Healthcare,300,20.060000,193734
Consumer Defensive,300,5.440000,193734
Industrials,300,8.890000,193734
Consumer Cyclical,300,14.490000,193734
Investment Grade Bond,500,96.840000,193734
High Yield Bond,500,3.160000,193734
Others,200,8.240000,193739
USA,200,44.050000,193739
Singapore,200,0.970000,193739
Hong Kong,200,1.420000,193739
Japan,200,6.640000,193739
Philippines,200,0.870000,193739
Thailand,200,0.720000,193739
Switzerland,200,1.240000,193739
India,200,0.820000,193739
Spain,200,3.030000,193739
Canada,200,1.830000,193739
Netherlands,200,0.940000,193739
South Korea,200,2.050000,193739
China,200,7.240000,193739
UK,200,5.250000,193739
Italy,200,2.210000,193739
Mexico,200,0.380000,193739
France,200,2.840000,193739
Australia,200,2.070000,193739
Germany,200,5.460000,193739
Indonesia,200,1.730000,193739
Communication Services,300,10.830000,193739
Utilities,300,0.820000,193739
Financial Services,300,20.940000,193739
Basic Materials,300,2.770000,193739
Energy,300,1.000000,193739
Technology,300,20.890000,193739
Real Estate,300,0.210000,193739
Healthcare,300,17.460000,193739
Consumer Defensive,300,4.730000,193739
Industrials,300,7.740000,193739
Consumer Cyclical,300,12.610000,193739
Investment Grade Bond,500,96.840000,193739
High Yield Bond,500,3.160000,193739
Others,200,7.890000,193744
USA,200,44.610000,193744
Singapore,200,0.970000,193744
Hong Kong,200,1.420000,193744
Japan,200,6.740000,193744
Philippines,200,0.870000,193744
Thailand,200,0.720000,193744
Switzerland,200,1.500000,193744
India,200,0.660000,193744
Spain,200,2.900000,193744
Canada,200,1.780000,193744
Netherlands,200,0.960000,193744
South Korea,200,2.050000,193744
China,200,7.280000,193744
UK,200,5.110000,193744
Italy,200,2.120000,193744
Mexico,200,0.310000,193744
France,200,2.810000,193744
Australia,200,2.110000,193744
Germany,200,5.510000,193744
Indonesia,200,1.680000,193744
Communication Services,300,10.860000,193744
Utilities,300,0.820000,193744
Financial Services,300,9.870000,193744
Basic Materials,300,2.850000,193744
Energy,300,1.000000,193744
Technology,300,19.260000,193744
Real Estate,300,0.210000,193744
Healthcare,300,29.990000,193744
Consumer Defensive,300,4.750000,193744
Industrials,300,7.750000,193744
Consumer Cyclical,300,12.640000,193744
Investment Grade Bond,500,96.840000,193744
High Yield Bond,500,3.160000,193744
Others,200,7.810000,193749
USA,200,44.500000,193749
Singapore,200,0.970000,193749
Hong Kong,200,1.420000,193749
Japan,200,6.920000,193749
Philippines,200,0.870000,193749
Thailand,200,0.720000,193749
Switzerland,200,1.240000,193749
India,200,0.660000,193749
Spain,200,2.890000,193749
Canada,200,1.780000,193749
Netherlands,200,0.940000,193749
South Korea,200,2.050000,193749
China,200,7.460000,193749
UK,200,5.060000,193749
Italy,200,2.120000,193749
Mexico,200,0.310000,193749
France,200,2.950000,193749
Australia,200,2.120000,193749
Germany,200,5.530000,193749
Indonesia,200,1.680000,193749
Communication Services,300,12.430000,193749
Utilities,300,0.820000,193749
Financial Services,300,9.970000,193749
Basic Materials,300,2.780000,193749
Energy,300,1.000000,193749
Technology,300,20.030000,193749
Real Estate,300,0.210000,193749
Healthcare,300,17.950000,193749
Consumer Defensive,300,5.740000,193749
Industrials,300,7.890000,193749
Consumer Cyclical,300,21.180000,193749
Investment Grade Bond,500,96.840000,193749
High Yield Bond,500,3.160000,193749
Others,200,7.960000,193754
USA,200,44.570000,193754
Singapore,200,0.970000,193754
Hong Kong,200,1.420000,193754
Japan,200,6.820000,193754
Philippines,200,0.870000,193754
Thailand,200,0.720000,193754
Switzerland,200,1.240000,193754
India,200,0.660000,193754
Spain,200,2.890000,193754
Canada,200,1.780000,193754
Netherlands,200,0.940000,193754
South Korea,200,2.250000,193754
China,200,7.280000,193754
UK,200,5.150000,193754
Italy,200,2.110000,193754
Mexico,200,0.310000,193754
France,200,2.700000,193754
Australia,200,2.070000,193754
Germany,200,5.610000,193754
Indonesia,200,1.680000,193754
Communication Services,300,12.090000,193754
Utilities,300,0.820000,193754
Financial Services,300,10.220000,193754
Basic Materials,300,2.860000,193754
Energy,300,1.000000,193754
Technology,300,28.500000,193754
Real Estate,300,0.210000,193754
Healthcare,300,17.440000,193754
Consumer Defensive,300,4.730000,193754
Industrials,300,8.430000,193754
Consumer Cyclical,300,13.700000,193754
Investment Grade Bond,500,96.840000,193754
High Yield Bond,500,3.160000,193754
Others,200,7.720000,193735
USA,200,45.550000,193735
Singapore,200,0.960000,193735
Hong Kong,200,1.420000,193735
Japan,200,6.630000,193735
Philippines,200,0.870000,193735
Thailand,200,0.720000,193735
Switzerland,200,1.240000,193735
India,200,0.660000,193735
Spain,200,2.890000,193735
Canada,200,1.780000,193735
Netherlands,200,0.990000,193735
South Korea,200,2.050000,193735
China,200,7.150000,193735
UK,200,5.040000,193735
Italy,200,2.110000,193735
Mexico,200,0.310000,193735
France,200,2.700000,193735
Australia,200,2.070000,193735
Germany,200,5.460000,193735
Indonesia,200,1.680000,193735
Communication Services,300,12.860000,193735
Utilities,300,0.820000,193735
Financial Services,300,10.830000,193735
Basic Materials,300,3.000000,193735
Energy,300,1.000000,193735
Technology,300,22.330000,193735
Real Estate,300,0.210000,193735
Healthcare,300,20.700000,193735
Consumer Defensive,300,5.480000,193735
Industrials,300,8.310000,193735
Consumer Cyclical,300,14.460000,193735
Investment Grade Bond,500,96.840000,193735
High Yield Bond,500,3.160000,193735
Others,200,7.990000,193740
USA,200,44.980000,193740
Singapore,200,0.950000,193740
Hong Kong,200,1.420000,193740
Japan,200,6.590000,193740
Philippines,200,0.870000,193740
Thailand,200,0.720000,193740
Switzerland,200,1.140000,193740
India,200,0.810000,193740
Spain,200,3.010000,193740
Canada,200,1.830000,193740
Netherlands,200,0.890000,193740
South Korea,200,2.040000,193740
China,200,7.200000,193740
UK,200,5.050000,193740
Italy,200,2.190000,193740
Mexico,200,0.380000,193740
France,200,2.720000,193740
Australia,200,2.060000,193740
Germany,200,5.430000,193740
Indonesia,200,1.730000,193740
Communication Services,300,11.250000,193740
Utilities,300,0.700000,193740
Financial Services,300,20.670000,193740
Basic Materials,300,2.580000,193740
Energy,300,0.850000,193740
Technology,300,21.170000,193740
Real Estate,300,0.180000,193740
Healthcare,300,18.100000,193740
Consumer Defensive,300,4.770000,193740
Industrials,300,7.150000,193740
Consumer Cyclical,300,12.580000,193740
Investment Grade Bond,500,96.840000,193740
High Yield Bond,500,3.160000,193740
Others,200,7.640000,193745
USA,200,45.540000,193745
Singapore,200,0.950000,193745
Hong Kong,200,1.420000,193745
Japan,200,6.690000,193745
Philippines,200,0.870000,193745
Thailand,200,0.720000,193745
Switzerland,200,1.400000,193745
India,200,0.650000,193745
Spain,200,2.880000,193745
Canada,200,1.780000,193745
Netherlands,200,0.900000,193745
South Korea,200,2.040000,193745
China,200,7.250000,193745
UK,200,4.910000,193745
Italy,200,2.090000,193745
Mexico,200,0.310000,193745
France,200,2.690000,193745
Australia,200,2.110000,193745
Germany,200,5.480000,193745
Indonesia,200,1.680000,193745
Communication Services,300,11.280000,193745
Utilities,300,0.700000,193745
Financial Services,300,9.620000,193745
Basic Materials,300,2.660000,193745
Energy,300,0.850000,193745
Technology,300,19.530000,193745
Real Estate,300,0.180000,193745
Healthcare,300,30.620000,193745
Consumer Defensive,300,4.780000,193745
Industrials,300,7.170000,193745
Consumer Cyclical,300,12.610000,193745
Investment Grade Bond,500,96.840000,193745
High Yield Bond,500,3.160000,193745
Others,200,7.580000,193750
USA,200,45.430000,193750
Singapore,200,0.950000,193750
Hong Kong,200,1.420000,193750
Japan,200,6.870000,193750
Philippines,200,0.870000,193750
Thailand,200,0.720000,193750
Switzerland,200,1.140000,193750
India,200,0.650000,193750
Spain,200,2.870000,193750
Canada,200,1.780000,193750
Netherlands,200,0.890000,193750
South Korea,200,2.040000,193750
China,200,7.420000,193750
UK,200,4.860000,193750
Italy,200,2.090000,193750
Mexico,200,0.310000,193750
France,200,2.820000,193750
Australia,200,2.110000,193750
Germany,200,5.500000,193750
Indonesia,200,1.680000,193750
Communication Services,300,12.850000,193750
Utilities,300,0.700000,193750
Financial Services,300,9.710000,193750
Basic Materials,300,2.590000,193750
Energy,300,0.850000,193750
Technology,300,20.300000,193750
Real Estate,300,0.180000,193750
Healthcare,300,18.590000,193750
Consumer Defensive,300,5.780000,193750
Industrials,300,7.310000,193750
Consumer Cyclical,300,21.140000,193750
Investment Grade Bond,500,96.840000,193750
High Yield Bond,500,3.160000,193750
Others,200,7.710000,193755
USA,200,45.500000,193755
Singapore,200,0.950000,193755
Hong Kong,200,1.420000,193755
Japan,200,6.770000,193755
Philippines,200,0.870000,193755
Thailand,200,0.720000,193755
Switzerland,200,1.130000,193755
India,200,0.650000,193755
Spain,200,2.870000,193755
Canada,200,1.780000,193755
Netherlands,200,0.890000,193755
South Korea,200,2.240000,193755
China,200,7.250000,193755
UK,200,4.960000,193755
Italy,200,2.090000,193755
Mexico,200,0.310000,193755
France,200,2.580000,193755
Australia,200,2.060000,193755
Germany,200,5.580000,193755
Indonesia,200,1.670000,193755
Communication Services,300,12.510000,193755
Utilities,300,0.700000,193755
Financial Services,300,9.970000,193755
Basic Materials,300,2.670000,193755
Energy,300,0.850000,193755
Technology,300,28.770000,193755
Real Estate,300,0.180000,193755
Healthcare,300,18.080000,193755
Consumer Defensive,300,4.770000,193755
Industrials,300,7.840000,193755
Consumer Cyclical,300,13.660000,193755
Investment Grade Bond,500,96.840000,193755
High Yield Bond,500,3.160000,193755
Others,200,8.680000,193736
USA,200,42.530000,193736
Singapore,200,1.030000,193736
Hong Kong,200,1.420000,193736
Japan,200,6.640000,193736
Philippines,200,0.870000,193736
Thailand,200,0.720000,193736
Switzerland,200,1.590000,193736
India,200,0.660000,193736
Spain,200,2.960000,193736
Canada,200,1.780000,193736
Netherlands,200,1.230000,193736
South Korea,200,2.050000,193736
China,200,7.150000,193736
UK,200,5.770000,193736
Italy,200,2.220000,193736
Mexico,200,0.310000,193736
France,200,3.140000,193736
Australia,200,2.070000,193736
Germany,200,5.500000,193736
Indonesia,200,1.680000,193736
Communication Services,300,11.740000,193736
Utilities,300,1.020000,193736
Financial Services,300,11.380000,193736
Basic Materials,300,3.580000,193736
Energy,300,1.270000,193736
Technology,300,21.680000,193736
Real Estate,300,0.210000,193736
Healthcare,300,19.250000,193736
Consumer Defensive,300,5.260000,193736
Industrials,300,10.060000,193736
Consumer Cyclical,300,14.550000,193736
Investment Grade Bond,500,96.840000,193736
High Yield Bond,500,3.160000,193736
Others,200,8.960000,193741
USA,200,41.960000,193741
Singapore,200,1.010000,193741
Hong Kong,200,1.420000,193741
Japan,200,6.590000,193741
Philippines,200,0.870000,193741
Thailand,200,0.720000,193741
Switzerland,200,1.490000,193741
India,200,0.810000,193741
Spain,200,3.080000,193741
Canada,200,1.830000,193741
Netherlands,200,1.130000,193741
South Korea,200,2.040000,193741
China,200,7.210000,193741
UK,200,5.780000,193741
Italy,200,2.290000,193741
Mexico,200,0.380000,193741
France,200,3.160000,193741
Australia,200,2.070000,193741
Germany,200,5.470000,193741
Indonesia,200,1.730000,193741
Communication Services,300,10.130000,193741
Utilities,300,0.900000,193741
Financial Services,300,21.250000,193741
Basic Materials,300,3.170000,193741
Energy,300,1.120000,193741
Technology,300,20.490000,193741
Real Estate,300,0.180000,193741
Healthcare,300,16.640000,193741
Consumer Defensive,300,4.550000,193741
Industrials,300,8.900000,193741
Consumer Cyclical,300,12.670000,193741
Investment Grade Bond,500,96.840000,193741
High Yield Bond,500,3.160000,193741
Others,200,8.610000,193746
USA,200,42.510000,193746
Singapore,200,1.010000,193746
Hong Kong,200,1.420000,193746
Japan,200,6.700000,193746
Philippines,200,0.870000,193746
Thailand,200,0.720000,193746
Switzerland,200,1.750000,193746
India,200,0.650000,193746
Spain,200,2.950000,193746
Canada,200,1.780000,193746
Netherlands,200,1.150000,193746
South Korea,200,2.040000,193746
China,200,7.250000,193746
UK,200,5.640000,193746
Italy,200,2.190000,193746
Mexico,200,0.310000,193746
France,200,3.140000,193746
Australia,200,2.110000,193746
Germany,200,5.520000,193746
Indonesia,200,1.680000,193746
Communication Services,300,10.150000,193746
Utilities,300,0.900000,193746
Financial Services,300,10.170000,193746
Basic Materials,300,3.250000,193746
Energy,300,1.120000,193746
Technology,300,18.860000,193746
Real Estate,300,0.180000,193746
Healthcare,300,29.190000,193746
Consumer Defensive,300,4.560000,193746
Industrials,300,8.920000,193746
Consumer Cyclical,300,12.700000,193746
Investment Grade Bond,500,96.840000,193746
High Yield Bond,500,3.160000,193746
Others,200,8.550000,193751
USA,200,42.410000,193751
Singapore,200,1.010000,193751
Hong Kong,200,1.420000,193751
Japan,200,6.870000,193751
Philippines,200,0.870000,193751
Thailand,200,0.720000,193751
Switzerland,200,1.490000,193751
India,200,0.650000,193751
Spain,200,2.940000,193751
Canada,200,1.780000,193751
Netherlands,200,1.130000,193751
South Korea,200,2.040000,193751
China,200,7.420000,193751
UK,200,5.590000,193751
Italy,200,2.190000,193751
Mexico,200,0.310000,193751
France,200,3.270000,193751
Australia,200,2.110000,193751
Germany,200,5.550000,193751
Indonesia,200,1.680000,193751
Communication Services,300,11.730000,193751
Utilities,300,0.900000,193751
Financial Services,300,10.260000,193751
Basic Materials,300,3.170000,193751
Energy,300,1.120000,193751
Technology,300,19.640000,193751
Real Estate,300,0.180000,193751
Healthcare,300,17.130000,193751
Consumer Defensive,300,5.560000,193751
Industrials,300,9.060000,193751
Consumer Cyclical,300,21.250000,193751
Investment Grade Bond,500,96.840000,193751
High Yield Bond,500,3.160000,193751
Others,200,8.680000,193756
USA,200,42.480000,193756
Singapore,200,1.010000,193756
Hong Kong,200,1.420000,193756
Japan,200,6.770000,193756
